id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,pub_rec_bankruptcies,default_bool
669057,855477,8000,8000,7975.0, 36 months,7.66%,249.44,A,A5,< 1 year,RENT,60000.0,Source Verified,Feb-11,debt_consolidation,086xx,NJ,7.06,0,Aug-04,1,39.0,,10,0,5461,26.60%,13,8955.816537,8927.83,8000.0,955.82,0.0,0.0,0.0,Sep-13,1011.8,Jun-14,0.0,0
669046,855460,11200,11200,11200.0, 60 months,13.06%,255.18,C,C2,6 years,MORTGAGE,59496.0,Source Verified,Feb-11,car,774xx,TX,16.26,0,May-96,3,53.0,,12,0,14218,41.80%,30,15199.23002,15199.23,11200.0,3999.23,0.0,0.0,0.0,May-15,2480.92,May-15,0.0,0
669010,855421,8975,8975,8975.0, 36 months,16.02%,315.63,D,D5,4 years,RENT,33000.0,Verified,Feb-11,debt_consolidation,275xx,NC,22.98,0,Jan-95,0,,,8,0,18270,97.70%,15,11302.31405,11302.31,8975.0,2327.31,0.0,0.0,0.0,Sep-13,1872.65,Jul-14,0.0,0
669037,855451,12000,12000,12000.0, 60 months,14.17%,280.28,C,C5,10+ years,MORTGAGE,80000.0,Not Verified,Feb-11,debt_consolidation,021xx,MA,9.57,0,Dec-01,1,,,11,0,17913,76.20%,21,16236.58996,16236.59,12000.0,4236.59,0.0,0.0,0.0,Jul-14,5048.63,Dec-15,0.0,0
669015,855426,15900,15900,15900.0, 60 months,13.43%,365.29,C,C3,6 years,MORTGAGE,100000.0,Verified,Feb-11,credit_card,481xx,MI,7.24,0,Jan-00,1,,,8,0,16259,43.60%,23,18762.28664,18762.29,15900.0,2862.29,0.0,0.0,0.0,Aug-12,12572.73,Sep-12,0.0,0
668994,855397,12000,12000,12000.0, 60 months,18.25%,306.36,F,F1,10+ years,MORTGAGE,59000.0,Not Verified,Feb-11,credit_card,934xx,CA,10.52,0,Aug-00,2,,,10,0,5803,63.40%,16,17503.07363,17503.07,12000.0,5503.07,0.0,0.0,0.0,Jun-14,5585.77,May-16,0.0,0
668218,854352,4500,4500,4500.0, 36 months,13.43%,152.56,C,C3,2 years,RENT,39996.0,Source Verified,Feb-11,major_purchase,234xx,VA,4.8,0,Oct-99,1,50.0,,7,0,2757,20%,10,5096.195166,5096.2,4500.0,596.2,0.0,0.0,0.0,Apr-12,3121.68,May-16,0.0,0
668983,855384,20000,20000,19950.0, 36 months,11.11%,655.82,B,B5,9 years,RENT,125000.0,Verified,Feb-11,debt_consolidation,951xx,CA,19.96,0,Jan-94,0,,,10,0,39233,43.40%,17,23610.66137,23551.63,20000.0,3610.66,0.0,0.0,0.0,Feb-14,729.68,May-16,0.0,0
668727,855047,7200,7200,7200.0, 36 months,5.79%,218.36,A,A2,10+ years,RENT,31500.0,Not Verified,Feb-11,debt_consolidation,634xx,MO,6.63,0,Aug-95,2,,,6,0,5928,14.80%,17,7860.869255,7860.87,7200.0,660.87,0.0,0.0,0.0,Feb-14,246.78,Feb-14,0.0,0
668836,855198,10000,10000,9975.0, 36 months,7.29%,310.1,A,A4,9 years,MORTGAGE,42504.0,Verified,Feb-11,credit_card,651xx,MO,16.37,0,Oct-00,0,,,5,0,6639,67.10%,32,11163.9607,11136.05,10000.0,1163.96,0.0,0.0,0.0,Feb-14,336.19,Feb-14,0.0,0
668845,855209,3000,3000,2950.0, 36 months,11.11%,98.38,B,B5,2 years,RENT,45000.0,Source Verified,Feb-11,vacation,928xx,CA,24.32,1,Dec-90,1,5.0,,4,0,337,5.50%,24,3541.52971,3482.5,3000.0,541.53,0.0,0.0,0.0,Feb-14,116.92,Feb-14,0.0,0
668661,854961,15850,15850,15850.0, 36 months,11.11%,519.74,B,B5,7 years,MORTGAGE,60000.0,Verified,Feb-11,credit_card,300xx,GA,28.14,1,Dec-95,1,9.0,,9,0,24375,51.40%,27,16678.12707,16678.13,15850.0,828.13,0.0,0.0,0.0,Sep-11,24.12,Sep-11,0.0,0
668841,855204,30000,30000,29094.62328, 60 months,16.40%,735.94,E,E1,6 years,MORTGAGE,110000.0,Not Verified,Feb-11,debt_consolidation,117xx,NY,9.03,0,Dec-99,0,,,10,0,31675,55.20%,37,36942.90851,35520.01,30000.0,6942.91,0.0,0.0,0.0,Feb-13,11730.77,Apr-16,0.0,0
668826,855180,12000,12000,12000.0, 36 months,5.79%,363.93,A,A2,< 1 year,RENT,58800.0,Source Verified,Feb-11,debt_consolidation,021xx,MA,8.73,0,Jan-95,0,,,6,0,13225,21.20%,16,13101.7088,13101.71,12000.0,1101.71,0.0,0.0,0.0,Feb-14,412.09,Feb-14,0.0,0
668827,855181,13250,13250,13225.0, 36 months,10.37%,429.85,B,B3,3 years,RENT,24000.0,Source Verified,Feb-11,credit_card,320xx,FL,10.5,0,Mar-06,1,,,7,0,7549,35.60%,7,15474.41601,15445.22,13250.0,2224.42,0.0,0.0,0.0,Mar-14,439.51,Mar-14,0.0,0
668685,854994,11650,11650,11650.0, 60 months,10.74%,251.8,B,B4,,MORTGAGE,66000.0,Not Verified,Feb-11,car,563xx,MN,11.38,0,May-88,1,,,9,0,8993,26.90%,44,3020.04,3020.04,1859.23,1160.81,0.0,0.0,0.0,Feb-12,251.8,May-16,0.0,1
668271,854430,3800,3800,3800.0, 60 months,13.80%,88.03,C,C4,5 years,MORTGAGE,42000.0,Not Verified,Feb-11,car,174xx,PA,20.23,0,May-00,7,29.0,,8,0,8278,59.60%,28,2816.96,2816.96,1692.45,1106.91,0.0,17.6,0.0,Oct-13,88.03,May-16,0.0,1
667139,852922,10000,10000,9950.0, 36 months,10.37%,324.42,B,B3,3 years,RENT,115000.0,Not Verified,Feb-11,debt_consolidation,606xx,IL,12.38,0,Jan-96,0,,,18,0,25355,52.10%,43,11320.70407,11264.1,10000.0,1320.7,0.0,0.0,0.0,Nov-12,4640.59,Dec-12,0.0,0
668053,854085,4500,4500,4475.0, 36 months,6.92%,138.79,A,A3,10+ years,MORTGAGE,65004.0,Source Verified,Feb-11,major_purchase,410xx,KY,11.08,0,Oct-96,1,,,6,0,14971,51.30%,13,4953.597011,4926.08,4500.0,453.6,0.0,0.0,0.0,Apr-13,1487.04,May-16,0.0,0
640792,820284,13800,13800,13800.0, 60 months,10.74%,298.26,B,B4,< 1 year,MORTGAGE,85000.0,Not Verified,Feb-11,debt_consolidation,193xx,PA,14.44,0,Mar-94,1,,,18,0,20460,22.20%,54,5664.09,5664.09,3599.95,2064.14,0.0,0.0,0.0,Sep-12,298.26,May-16,0.0,1
668677,854984,8000,8000,7950.0, 36 months,7.29%,248.08,A,A4,< 1 year,RENT,552000.0,Source Verified,Feb-11,credit_card,021xx,MA,1.34,0,Jan-90,1,,,8,0,9400,45%,18,8927.060831,8871.27,8000.0,927.06,0.0,0.0,0.0,Dec-13,761.61,May-16,0.0,0
668663,854964,10000,10000,9950.0, 36 months,10.37%,324.42,B,B3,4 years,OWN,54996.0,Not Verified,Feb-11,other,330xx,FL,12.46,0,Mar-99,0,,,8,0,7833,65.80%,13,11680.22875,11621.83,10000.0,1680.23,0.0,0.0,0.0,Feb-14,336.04,Apr-15,0.0,0
668658,854958,10000,10000,10000.0, 60 months,10.37%,214.3,B,B3,< 1 year,RENT,31200.0,Not Verified,Feb-11,small_business,306xx,GA,17.04,0,Aug-98,0,,,14,0,10600,28%,29,12697.72,12697.72,10000.0,2697.72,0.0,0.0,0.0,Jan-15,2862.24,May-16,0.0,0
668646,854937,25000,25000,24950.0, 36 months,13.06%,843.08,C,C2,3 years,RENT,124499.61,Verified,Feb-11,debt_consolidation,100xx,NY,1.97,0,Feb-04,0,,,4,0,14150,60.20%,9,30361.64395,30300.92,25000.0,5361.64,0.0,0.0,0.0,Feb-14,898.58,May-16,0.0,0
668616,854886,10400,10400,9602.73503, 36 months,7.66%,324.27,A,A5,1 year,RENT,37000.0,Not Verified,Feb-11,debt_consolidation,140xx,NY,21.15,0,Oct-00,0,,,11,0,4264,54.70%,18,11674.23786,10687.42,10400.0,1274.24,0.0,0.0,0.0,Feb-14,356.54,Dec-15,0.0,0
668594,854847,30000,30000,30000.0, 60 months,17.88%,759.85,E,E5,10+ years,MORTGAGE,360000.0,Source Verified,Feb-11,debt_consolidation,111xx,NY,11.35,0,Apr-67,3,72.0,,17,0,51087,89.30%,48,45590.58984,45590.59,29999.99,15590.6,0.0,0.0,0.0,Feb-16,759.45,Apr-16,0.0,0
668586,854836,12000,12000,11900.0, 36 months,10.37%,389.3,B,B3,4 years,RENT,70000.0,Verified,Feb-11,debt_consolidation,923xx,CA,18.62,1,Jul-98,0,20.0,,17,0,20932,66.20%,30,13526.87667,13414.15,12000.0,1526.88,0.0,0.0,0.0,Sep-12,6529.42,Nov-15,0.0,0
663331,848213,18050,18050,17975.0, 36 months,10.00%,582.43,B,B2,10+ years,MORTGAGE,75288.0,Not Verified,Feb-11,debt_consolidation,612xx,IL,7.73,0,Dec-95,0,47.0,,6,0,18352,61.20%,19,20479.51275,20394.42,18050.0,2429.51,0.0,0.0,0.0,Dec-12,8277.33,May-16,0.0,0
668513,854748,2600,2600,2575.0, 36 months,6.92%,80.19,A,A3,1 year,RENT,20160.0,Source Verified,Feb-11,debt_consolidation,993xx,WA,14.52,0,Feb-92,1,,,6,0,3335,35.50%,8,2648.773936,2623.3,2600.0,48.77,0.0,0.0,0.0,Jul-11,1354.28,Aug-15,0.0,0
668514,854749,9850,9850,9775.0, 36 months,9.63%,316.13,B,B1,2 years,MORTGAGE,105000.0,Not Verified,Feb-11,debt_consolidation,145xx,NY,15.46,0,Feb-96,2,53.0,116.0,17,1,19167,54.90%,32,11381.43044,11294.77,9850.0,1531.43,0.0,0.0,0.0,Feb-14,336.07,Feb-14,1.0,0
667351,853170,10000,10000,9975.0, 60 months,10.37%,214.3,B,B3,6 years,MORTGAGE,75000.0,Source Verified,Feb-11,home_improvement,930xx,CA,1.74,1,Oct-00,2,15.0,,8,0,4912,26.80%,25,12341.44058,12310.59,10000.0,2341.44,0.0,0.0,0.0,Feb-14,4873.79,Mar-14,0.0,0
668490,854716,5200,5200,5200.0, 36 months,5.42%,156.84,A,A1,10+ years,MORTGAGE,61200.0,Verified,Feb-11,car,706xx,LA,1.18,0,Apr-90,0,,,8,0,18179,66.10%,25,5441.489388,5441.49,5200.0,241.49,0.0,0.0,0.0,Feb-12,3721.26,May-16,0.0,0
668450,854668,5000,5000,5000.0, 36 months,5.42%,150.8,A,A1,2 years,RENT,28500.0,Not Verified,Feb-11,vacation,537xx,WI,5.52,0,Aug-00,0,,,11,0,3710,31.50%,19,5338.607221,5338.61,5000.0,338.61,0.0,0.0,0.0,Oct-12,2483.02,Oct-12,0.0,0
668438,854649,20000,20000,19950.0, 36 months,10.00%,645.35,B,B2,10+ years,MORTGAGE,49000.0,Source Verified,Feb-11,debt_consolidation,284xx,NC,6.15,0,May-81,0,53.0,,17,0,8138,11.10%,31,23229.49061,23171.42,20000.0,3229.49,0.0,0.0,0.0,Jan-14,1335.98,Aug-15,0.0,0
668390,854585,18225,18225,18225.0, 60 months,13.06%,415.24,C,C2,10+ years,MORTGAGE,64210.0,Verified,Feb-11,debt_consolidation,282xx,NC,16.56,0,Mar-99,0,,,7,0,8652,58.50%,18,24889.34996,24889.35,18225.0,6664.35,0.0,0.0,0.0,Oct-15,2046.8,May-16,0.0,0
666129,851650,18000,18000,17925.0, 36 months,11.11%,590.24,B,B5,8 years,MORTGAGE,90000.0,Verified,Feb-11,debt_consolidation,770xx,TX,14.6,0,Oct-98,1,,,11,0,23791,50.50%,46,21249.47389,21160.93,18000.0,3249.47,0.0,0.0,0.0,Feb-14,678.76,Feb-14,0.0,0
668342,854529,14000,14000,13975.0, 36 months,11.11%,459.08,B,B5,10+ years,RENT,101644.0,Verified,Feb-11,debt_consolidation,300xx,GA,10.91,0,Feb-01,1,,,5,0,35282,78.30%,6,16101.48324,16072.73,14000.0,2101.48,0.0,0.0,0.0,Dec-12,6501.47,Dec-12,0.0,0
651379,833239,14000,14000,14000.0, 60 months,14.91%,332.4,D,D2,6 years,RENT,58872.0,Not Verified,Feb-11,debt_consolidation,945xx,CA,12.29,0,Dec-97,0,,,6,0,19449,95.30%,14,18908.80437,18908.8,14000.0,4908.8,0.0,0.0,0.0,Mar-14,6918.38,Mar-14,0.0,0
664483,849637,18000,18000,17975.0, 60 months,13.06%,410.11,C,C2,,RENT,48000.0,Verified,Feb-11,debt_consolidation,123xx,NY,23.13,0,Sep-89,1,,,10,0,22620,35.30%,39,24606.47002,24572.29,18000.0,6606.47,0.0,0.0,0.0,Feb-16,409.98,Mar-16,0.0,0
668304,854479,10000,10000,9950.0, 36 months,7.66%,311.8,A,A5,3 years,RENT,90000.0,Verified,Feb-11,debt_consolidation,660xx,KS,22.76,0,Jun-95,1,,,17,0,33388,45.50%,29,11225.8689,11169.74,10000.0,1225.87,0.0,0.0,0.0,Feb-14,380.99,May-16,0.0,0
668258,854411,6400,6400,6400.0, 60 months,10.00%,135.99,B,B2,5 years,RENT,47400.0,Source Verified,Feb-11,other,432xx,OH,10.1,0,Apr-00,0,,,6,0,9684,81.40%,15,3110.58,3110.58,1885.59,966.0,0.0,258.99,2.58,Nov-12,135.99,Apr-13,0.0,1
663394,848285,8000,8000,7950.0, 36 months,10.37%,259.53,B,B3,4 years,RENT,180000.0,Source Verified,Feb-11,debt_consolidation,330xx,FL,7.07,0,Apr-94,1,29.0,94.0,13,1,12361,71.90%,36,9127.225018,9070.18,8000.0,1127.23,0.0,0.0,0.0,Jan-13,2555.38,Feb-16,1.0,0
668225,854362,5000,5000,4950.0, 36 months,7.29%,155.05,A,A4,< 1 year,RENT,28140.0,Verified,Feb-11,debt_consolidation,802xx,CO,22.64,0,Mar-00,0,68.0,,5,0,2926,58.50%,10,5581.995178,5526.18,5000.0,582.0,0.0,0.0,0.0,Feb-14,170.38,Jul-14,0.0,0
668111,854176,7000,7000,6975.0, 36 months,6.92%,215.89,A,A3,10+ years,RENT,75000.0,Not Verified,Feb-11,other,326xx,FL,10.22,0,Mar-89,1,,,5,0,9690,18.60%,19,7627.1876,7599.95,7000.0,627.19,0.0,0.0,0.0,Nov-12,3314.44,May-16,0.0,0
668166,854262,35000,35000,34682.59813, 60 months,20.48%,936.66,G,G2,2 years,MORTGAGE,250000.0,Verified,Feb-11,credit_card,275xx,NC,20.64,1,Aug-83,0,9.0,,9,0,89053,93.30%,18,53493.50223,52668.53,35000.0,18493.5,0.0,0.0,0.0,Jul-14,16081.24,Jul-14,0.0,0
668165,854259,9000,9000,9000.0, 60 months,11.11%,196.18,B,B5,< 1 year,RENT,105000.0,Source Verified,Feb-11,debt_consolidation,112xx,NY,12.13,0,Jan-87,0,49.0,,8,0,26541,77.10%,17,11770.48001,11770.48,9000.0,2770.48,0.0,0.0,0.0,Feb-16,195.86,Feb-16,0.0,0
664374,849506,10000,10000,9950.0, 36 months,10.74%,326.16,B,B4,4 years,MORTGAGE,108000.0,Verified,Feb-11,wedding,303xx,GA,22.11,0,Jul-00,0,65.0,116.0,4,1,1538,49.60%,11,11053.31144,10998.04,10000.0,1053.31,0.0,0.0,0.0,Apr-12,6823.75,Apr-12,1.0,0
640096,819413,12800,12800,12800.0, 36 months,5.79%,388.19,A,A2,9 years,MORTGAGE,100000.0,Not Verified,Feb-11,debt_consolidation,218xx,MD,6.47,0,Sep-86,0,,,17,0,4763,8.90%,63,13974.84159,13974.84,12800.0,1174.84,0.0,0.0,0.0,Feb-14,446.31,Feb-15,0.0,0
668038,854069,20000,20000,19950.0, 60 months,15.28%,478.75,D,D3,4 years,MORTGAGE,93500.0,Verified,Feb-11,home_improvement,300xx,GA,24.47,0,Jan-99,2,,,11,0,18794,48.60%,25,25423.04866,25359.49,20000.0,5423.05,0.0,0.0,0.0,Mar-13,13961.93,Sep-15,0.0,0
668144,854230,8500,8500,8500.0, 36 months,5.79%,257.78,A,A2,10+ years,MORTGAGE,71000.0,Not Verified,Feb-11,credit_card,238xx,VA,4.82,0,Feb-77,3,,,12,0,11441,13.70%,37,9273.136749,9273.14,8500.0,773.14,0.0,0.0,0.0,Nov-13,1059.45,Jan-16,0.0,0
668106,854164,6500,6500,6500.0, 36 months,11.11%,213.15,B,B5,2 years,MORTGAGE,27036.0,Source Verified,Feb-11,credit_card,829xx,WY,13.98,0,Oct-05,1,,,11,0,7558,62%,12,7081.873837,7081.87,6500.0,581.87,0.0,0.0,0.0,Jan-12,4959.27,Jan-12,0.0,0
668101,854158,12800,12800,12725.0, 36 months,10.00%,413.02,B,B2,4 years,RENT,35000.0,Verified,Feb-11,credit_card,303xx,GA,14.47,0,Nov-03,0,,,6,0,16098,79.70%,8,14522.94414,14437.85,12800.0,1722.94,0.0,0.0,0.0,Dec-12,5871.95,Dec-12,0.0,0
668076,854118,14125,14125,14075.0, 36 months,12.68%,473.76,C,C1,8 years,RENT,31897.0,Verified,Feb-11,debt_consolidation,073xx,NJ,17.38,0,Feb-02,0,,,4,0,14357,78.50%,9,17082.26463,17021.8,14125.0,2933.57,23.68999995,0.0,0.0,Feb-14,524.88,Jul-14,0.0,0
661258,845693,18250,18250,18250.0, 60 months,21.22%,495.99,G,G4,10+ years,MORTGAGE,180000.0,Verified,Feb-11,small_business,144xx,NY,17.95,0,Jan-93,0,,,30,0,49344,83.60%,57,7847.61,7847.61,2068.7,3409.02,23.2624,2346.62,422.3916,Apr-12,50.0,Jun-12,0.0,1
668020,853996,1500,1500,1500.0, 36 months,14.17%,51.4,C,C5,7 years,RENT,28000.0,Not Verified,Feb-11,home_improvement,287xx,NC,22.24,0,Oct-00,2,34.0,,7,0,4066,41.10%,25,1850.113855,1850.11,1500.0,350.11,0.0,0.0,0.0,Feb-14,58.55,Jul-15,0.0,0
667410,853245,22000,22000,22000.0, 36 months,17.51%,789.96,E,E4,1 year,RENT,94000.0,Verified,Feb-11,debt_consolidation,981xx,WA,16.56,0,Dec-97,0,31.0,,10,0,20527,83.60%,30,28475.76705,28475.77,22000.0,6441.72,34.04999965,0.0,0.0,Feb-14,907.22,Feb-14,0.0,0
667963,853924,7000,7000,6975.0, 36 months,7.29%,217.07,A,A4,< 1 year,MORTGAGE,30000.0,Source Verified,Feb-11,debt_consolidation,492xx,MI,11.16,0,Jul-00,0,,,10,0,8376,55.10%,25,7377.017518,7350.67,7000.0,377.02,0.0,0.0,0.0,Dec-11,5429.99,Feb-16,0.0,0
664027,849081,6000,6000,6000.0, 36 months,5.79%,181.97,A,A2,10+ years,MORTGAGE,130000.0,Not Verified,Feb-11,home_improvement,080xx,NJ,9.11,0,Jan-96,1,,,12,0,1407,4.10%,29,6550.287521,6550.29,6000.0,550.29,0.0,0.0,0.0,Jan-14,390.65,Jan-14,0.0,0
667962,853923,12000,12000,11950.0, 36 months,7.29%,372.12,A,A4,4 years,MORTGAGE,52000.0,Verified,Feb-11,credit_card,565xx,MN,18.88,0,Jun-96,0,,,14,0,21870,38.80%,26,12281.70018,12230.52,12000.0,281.7,0.0,0.0,0.0,Jun-11,11170.86,Jun-11,0.0,0
667961,853921,13500,13500,13400.0, 36 months,13.43%,457.67,C,C3,10+ years,RENT,37000.0,Verified,Feb-11,credit_card,641xx,MO,10.99,2,Jul-99,1,15.0,,2,0,12391,0%,7,6423.01,6375.45,927.21,441.57,0.0,5054.23,1769.922,May-11,457.67,May-16,0.0,1
667933,853887,20000,20000,19925.0, 36 months,14.17%,685.21,C,C5,10+ years,MORTGAGE,115000.0,Verified,Feb-11,debt_consolidation,300xx,GA,19.95,0,Jan-88,2,70.0,,9,0,27047,71.70%,30,21737.31,21655.83,3735.69,1733.27,0.0,16268.35,4.95,Oct-11,685.21,May-16,0.0,1
667916,853863,6000,6000,6000.0, 36 months,5.42%,180.96,A,A1,7 years,MORTGAGE,65000.0,Not Verified,Feb-11,car,124xx,NY,14.29,0,Jul-99,0,,,13,0,8765,32%,33,6514.883956,6514.88,6000.0,514.88,0.0,0.0,0.0,Feb-14,188.91,Feb-14,0.0,0
667864,853799,2000,2000,2000.0, 36 months,10.37%,64.89,B,B3,,RENT,17616.0,Verified,Feb-11,debt_consolidation,265xx,WV,21.73,0,Aug-05,0,,,4,0,3716,74.30%,4,2336.05353,2336.05,2000.0,336.05,0.0,0.0,0.0,Feb-14,67.22,Feb-14,0.0,0
666729,852394,10000,10000,10000.0, 60 months,13.80%,231.65,C,C4,10+ years,MORTGAGE,102000.0,Verified,Feb-11,other,760xx,TX,23.41,0,May-82,3,,,11,0,6262,62.60%,33,13600.12,13600.12,10000.0,3600.12,0.0,0.0,0.0,Nov-14,3450.56,Feb-16,0.0,0
667824,853747,18000,18000,17925.0, 60 months,12.68%,406.62,C,C1,10+ years,MORTGAGE,154000.0,Verified,Feb-11,home_improvement,302xx,GA,16.78,0,Aug-90,0,,,17,0,16853,45.80%,43,23479.76307,23381.93,18000.0,5479.76,0.0,0.0,0.0,May-14,8078.94,Jun-14,0.0,0
667788,853705,2000,2000,2000.0, 36 months,7.66%,62.36,A,A5,2 years,RENT,30000.0,Source Verified,Feb-11,car,925xx,CA,3.4,0,Apr-04,0,,,5,0,2256,34.70%,8,2245.187402,2245.19,2000.0,245.19,0.0,0.0,0.0,Feb-14,77.0,Feb-15,0.0,0
665308,850609,7350,7350,7350.0, 60 months,13.43%,168.86,C,C3,5 years,MORTGAGE,90000.0,Verified,Feb-11,debt_consolidation,294xx,SC,20.61,0,Mar-96,1,,,14,0,29414,71%,35,9575.71807,9575.72,7350.0,2225.72,0.0,0.0,0.0,Jan-14,3850.04,Nov-15,0.0,0
664941,850201,6000,6000,6000.0, 36 months,13.06%,202.34,C,C2,10+ years,MORTGAGE,120000.0,Verified,Feb-11,home_improvement,300xx,GA,23.31,0,Mar-94,1,,,7,0,60120,74%,39,6727.811871,6727.81,6000.0,727.81,0.0,0.0,0.0,Mar-12,4304.95,Feb-16,0.0,0
667685,853567,15000,15000,14700.0, 36 months,12.68%,503.11,C,C1,1 year,RENT,118300.0,Source Verified,Feb-11,debt_consolidation,912xx,CA,9.66,0,Aug-05,0,,,9,0,5685,64.60%,10,18429.17003,18060.59,15000.0,3390.28,38.89000013,0.0,0.0,Feb-14,2832.55,Feb-14,0.0,0
667758,853662,7200,7200,7175.0, 36 months,5.79%,218.36,A,A2,3 years,RENT,22000.0,Source Verified,Feb-11,small_business,109xx,NY,24.11,0,Oct-88,0,,,9,0,5029,11.60%,9,7860.878246,7833.58,7200.0,660.88,0.0,0.0,0.0,Feb-14,248.63,Dec-15,0.0,0
667752,853655,8000,8000,8000.0, 36 months,14.91%,276.98,D,D2,6 years,RENT,45000.0,Source Verified,Feb-11,debt_consolidation,970xx,OR,22.19,0,Mar-95,2,,,15,0,23129,85.70%,35,8812.835674,8812.84,8000.0,812.84,0.0,0.0,0.0,Nov-11,6602.34,May-16,0.0,0
651815,833720,7500,7500,7475.0, 60 months,16.02%,182.47,D,D5,1 year,RENT,26400.0,Verified,Feb-11,debt_consolidation,946xx,CA,11.0,0,Feb-00,0,,,6,0,1680,41%,9,9526.028922,9494.28,7500.0,2026.03,0.0,0.0,0.0,Jul-13,982.44,Apr-16,0.0,0
667712,853599,12000,12000,11950.0, 36 months,7.66%,374.16,A,A5,2 years,MORTGAGE,62500.0,Verified,Feb-11,credit_card,760xx,TX,18.16,0,Sep-00,0,,,14,0,23247,69.40%,26,13456.47334,13400.4,12000.0,1456.47,0.0,0.0,0.0,Nov-13,1551.69,Nov-13,0.0,0
667593,853454,8000,8000,7950.0, 36 months,9.63%,256.76,B,B1,4 years,RENT,40000.0,Verified,Feb-11,debt_consolidation,087xx,NJ,16.29,0,Nov-97,1,66.0,,12,0,3260,77.60%,30,9036.249782,8979.77,8000.0,1036.25,0.0,0.0,0.0,Dec-12,3656.23,May-16,0.0,0
667654,853533,12000,12000,11950.0, 36 months,10.74%,391.39,B,B4,1 year,RENT,39996.0,Not Verified,Feb-11,debt_consolidation,021xx,MA,21.24,1,Jun-01,0,15.0,,8,0,11089,82.90%,14,14057.10206,13998.53,12000.0,2057.1,0.0,0.0,0.0,Oct-13,1954.07,Apr-16,0.0,0
667646,853524,4000,4000,4000.0, 36 months,5.42%,120.64,A,A1,< 1 year,RENT,28800.0,Source Verified,Feb-11,credit_card,934xx,CA,14.63,0,Apr-98,0,,,6,0,3941,24.30%,16,4343.344,4343.34,4000.0,343.34,0.0,0.0,0.0,Feb-14,128.58,Apr-16,0.0,0
667637,853515,1200,1200,1200.0, 36 months,7.66%,37.42,A,A5,,RENT,17112.0,Source Verified,Feb-11,moving,629xx,IL,27.35,0,Oct-98,3,,,4,0,58,1.10%,8,1345.641155,1345.64,1200.0,145.64,0.0,0.0,0.0,Nov-13,153.27,May-16,0.0,0
667624,853498,13700,13700,13700.0, 60 months,19.36%,358.11,F,F4,1 year,RENT,30000.0,Not Verified,Feb-11,other,775xx,TX,19.88,2,Mar-92,2,20.0,,5,0,7411,92.60%,30,2089.58,2089.58,706.21,1080.09,0.0,303.28,105.85,Jul-11,358.11,May-16,0.0,1
667320,853134,10000,10000,10000.0, 36 months,17.14%,357.23,E,E3,< 1 year,RENT,19896.0,Verified,Feb-11,debt_consolidation,020xx,MA,9.59,0,Jun-88,0,60.0,,3,0,4902,98%,12,1426.0,1426.0,874.35,551.65,0.0,0.0,0.0,Jun-11,357.23,Apr-16,0.0,1
666283,851854,4800,4800,4800.0, 60 months,10.74%,103.75,B,B4,4 years,OWN,61000.0,Not Verified,Feb-11,medical,089xx,NJ,14.28,0,Jan-94,1,,,18,0,13082,28.90%,43,829.52,829.52,501.54,327.98,0.0,0.0,0.0,Oct-11,103.75,May-16,0.0,1
667392,853224,18000,18000,17950.0, 36 months,19.74%,666.57,F,F5,9 years,MORTGAGE,95000.0,Verified,Feb-11,debt_consolidation,021xx,MA,14.06,0,Aug-98,0,27.0,,11,0,15476,97.90%,17,15560.01,15516.74,8166.0,4498.42,0.0,2895.59,425.0718,Oct-12,29.26,Dec-12,0.0,1
667352,853171,1500,1500,1500.0, 36 months,12.68%,50.32,C,C1,9 years,RENT,27996.0,Not Verified,Feb-11,other,115xx,NY,10.03,1,Feb-88,0,16.0,,6,0,6104,92.50%,11,1811.311859,1811.31,1500.0,311.31,0.0,0.0,0.0,Feb-14,57.09,Apr-15,0.0,0
666636,852280,5000,5000,5000.0, 36 months,5.79%,151.64,A,A2,5 years,MORTGAGE,34000.0,Not Verified,Feb-11,home_improvement,416xx,KY,3.28,0,Mar-06,0,,,8,0,2772,10.20%,11,5458.90325,5458.9,5000.0,458.9,0.0,0.0,0.0,Feb-14,168.9,May-16,0.0,0
666024,851521,14400,14400,14325.0, 36 months,10.37%,467.16,B,B3,9 years,RENT,81380.0,Verified,Feb-11,debt_consolidation,662xx,KS,9.36,0,Oct-97,0,58.0,,10,0,19977,39.40%,17,16094.49074,16010.67,14400.0,1694.49,0.0,0.0,0.0,Feb-13,363.32,Feb-13,0.0,0
667214,853012,12000,12000,11950.0, 36 months,7.29%,372.12,A,A4,7 years,MORTGAGE,75000.0,Not Verified,Feb-11,debt_consolidation,184xx,PA,19.9,0,Aug-98,0,,,15,0,3815,16.30%,29,13363.16979,13307.49,12000.0,1363.17,0.0,0.0,0.0,Sep-13,2228.0,Sep-13,0.0,0
